resultId,raceId,driverId,constructorId,circuitId,statusId,grid,positionOrder,points results,laps,rank,fastestLapSpeed,lat,lng,date,year,weather,weather_numeric,points constructor standing,position constructor standing,Wins constrcuntor standing,points constructor results,race finished
240,29,17,9,12,11,14,12,0,56,14,194.57,39.4589,-0.331667,39684.00,2008,Dry,0,24,6,0,0,1
245,29,14,9,12,11,17,17,0,56,19,193.194,39.4589,-0.331667,39684.00,2008,Dry,0,24,6,0,0,1
241,29,18,11,12,11,16,13,0,56,18,193.606,39.4589,-0.331667,39684.00,2008,Dry,0,14,8,0,0,1
244,29,22,11,12,11,19,16,0,56,16,193.933,39.4589,-0.331667,39684.00,2008,Dry,0,14,8,0,0,1
242,29,21,10,12,11,18,14,0,56,15,194.397,39.4589,-0.331667,39684.00,2008,Dry,0,0,10,0,0,1
247,29,16,10,12,3,20,19,0,41,17,193.802,39.4589,-0.331667,39684.00,2008,Dry,0,0,10,0,0,1
249,30,13,6,13,1,2,1,10,44,3,232.987,50.4372,5.97139,39698.00,2008,Varied,2,131,1,7,10,0
266,30,8,6,13,20,4,18,0,42,1,233.618,50.4372,5.97139,39698.00,2008,Varied,2,131,1,7,10,1
250,30,2,2,13,1,5,2,8,44,7,231.182,50.4372,5.97139,39698.00,2008,Varied,2,107,3,1,11,0
254,30,9,2,13,1,8,6,3,44,5,231.399,50.4372,5.97139,39698.00,2008,Varied,2,107,3,1,11,0
251,30,1,1,13,1,1,3,6,44,2,233.175,50.4372,5.97139,39698.00,2008,Varied,2,119,2,5,6,0
258,30,5,1,13,6,3,10,0,43,4,232.985,50.4372,5.97139,39698.00,2008,Varied,2,119,2,5,6,1
252,30,4,4,13,1,6,4,5,44,9,230.82,50.4372,5.97139,39698.00,2008,Varied,2,36,5,0,5,0
268,30,12,4,13,20,12,20,0,13,18,226.915,50.4372,5.97139,39698.00,2008,Varied,2,36,5,0,5,1
253,30,20,5,13,1,10,5,4,44,8,231.142,50.4372,5.97139,39698.00,2008,Varied,2,17,8,0,6,0
255,30,7,5,13,1,9,7,2,44,6,231.32,50.4372,5.97139,39698.00,2008,Varied,2,17,8,0,6,0
256,30,17,9,13,1,7,8,1,44,10,230.236,50.4372,5.97139,39698.00,2008,Varied,2,25,6,0,1,0
259,30,14,9,13,11,14,11,0,43,11,228.853,50.4372,5.97139,39698.00,2008,Varied,2,25,6,0,1,1
257,30,10,7,13,1,13,9,0,44,12,228.691,50.4372,5.97139,39698.00,2008,Varied,2,41,4,0,0,0
264,30,15,7,13,11,11,16,0,43,14,228.095,50.4372,5.97139,39698.00,2008,Varied,2,41,4,0,0,1
260,30,3,3,13,11,15,12,0,43,15,227.862,50.4372,5.97139,39698.00,2008,Varied,2,17,7,0,0,1
262,30,6,3,13,11,19,14,0,43,17,227.218,50.4372,5.97139,39698.00,2008,Varied,2,17,7,0,0,1
261,30,16,10,13,11,18,13,0,43,13,228.211,50.4372,5.97139,39698.00,2008,Varied,2,0,10,0,0,1
265,30,21,10,13,11,20,17,0,43,19,225.731,50.4372,5.97139,39698.00,2008,Varied,2,0,10,0,0,1
263,30,18,11,13,11,17,15,0,43,16,227.832,50.4372,5.97139,39698.00,2008,Varied,2,14,9,0,0,1
267,30,22,11,13,6,16,19,0,19,20,224.983,50.4372,5.97139,39698.00,2008,Varied,2,14,9,0,0,1
269,31,20,5,14,1,1,1,10,53,14,230.414,45.6156,9.28111,39705.00,2008,Wet,1,27,6,1,10,0
286,31,7,5,14,11,4,18,0,52,2,233.646,45.6156,9.28111,39705.00,2008,Wet,1,27,6,1,10,1
270,31,5,1,14,1,2,2,8,53,13,230.95,45.6156,9.28111,39705.00,2008,Wet,1,129,2,5,10,0
275,31,1,1,14,1,15,7,2,53,5,232.44,45.6156,9.28111,39705.00,2008,Wet,1,129,2,5,10,0
271,31,9,2,14,1,11,3,6,53,12,230.955,45.6156,9.28111,39705.00,2008,Wet,1,117,3,1,10,0
273,31,2,2,14,1,10,5,4,53,6,232.217,45.6156,9.28111,39705.00,2008,Wet,1,117,3,1,10,0
272,31,4,4,14,1,8,4,5,53,9,231.82,45.6156,9.28111,39705.00,2008,Wet,1,41,5,0,5,0
278,31,12,4,14,1,17,10,0,53,16,229.38,45.6156,9.28111,39705.00,2008,Wet,1,41,5,0,5,0
274,31,13,6,14,1,6,6,3,53,4,232.505,45.6156,9.28111,39705.00,2008,Wet,1,134,1,7,3,0
277,31,8,6,14,1,14,9,0,53,1,236.859,45.6156,9.28111,39705.00,2008,Wet,1,134,1,7,3,0
276,31,17,9,14,1,3,8,1,53,3,232.544,45.6156,9.28111,39705.00,2008,Wet,1,26,7,0,1,0
284,31,14,9,14,11,13,16,0,52,17,225.557,45.6156,9.28111,39705.00,2008,Wet,1,26,7,0,1,1
279,31,10,7,14,1,9,11,0,53,8,231.853,45.6156,9.28111,39705.00,2008,Wet,1,41,4,0,0,0
281,31,15,7,14,1,7,13,0,53,15,229.544,45.6156,9.28111,39705.00,2008,Wet,1,41,4,0,0,0
280,31,6,3,14,1,18,12,0,53,11,231.167,45.6156,9.28111,39705.00,2008,Wet,1,17,8,0,0,0
282,31,3,3,14,1,5,14,0,53,10,231.671,45.6156,9.28111,39705.00,2008,Wet,1,17,8,0,0,0
283,31,18,11,14,1,19,15,0,53,7,232.166,45.6156,9.28111,39705.00,2008,Wet,1,14,9,0,0,0
285,31,22,11,14,11,16,17,0,52,19,222.053,45.6156,9.28111,39705.00,2008,Wet,1,14,9,0,0,1
287,31,16,10,14,12,20,19,0,51,18,223.146,45.6156,9.28111,39705.00,2008,Wet,1,0,10,0,0,1
288,31,21,10,14,3,12,20,0,11,20,214.326,45.6156,9.28111,39705.00,2008,Wet,1,0,10,0,0,1
289,32,4,4,15,1,15,1,10,61,3,172.464,1.2914,103.864,39719.00,2008,Dry,0,51,4,1,10,0
308,32,12,4,15,3,16,20,0,13,20,165.154,1.2914,103.864,39719.00,2008,Dry,0,51,4,1,10,1
290,32,3,3,15,1,8,2,8,61,5,171.352,1.2914,103.864,39719.00,2008,Dry,0,26,8,0,9,0
296,32,6,3,15,1,10,8,1,61,10,170.022,1.2914,103.864,39719.00,2008,Dry,0,26,8,0,9,0
291,32,1,1,15,1,2,3,6,61,4,171.969,1.2914,103.864,39719.00,2008,Dry,0,135,1,5,6,0
298,32,5,1,15,1,5,10,0,61,12,169.943,1.2914,103.864,39719.00,2008,Dry,0,135,1,5,6,0
292,32,10,7,15,1,7,4,5,61,8,170.408,1.2914,103.864,39719.00,2008,Dry,0,46,5,0,5,0
304,32,15,7,15,9,11,16,0,50,7,170.523,1.2914,103.864,39719.00,2008,Dry,0,46,5,0,5,1
293,32,20,5,15,1,6,5,4,61,9,170.047,1.2914,103.864,39719.00,2008,Dry,0,31,6,1,4,0
300,32,7,5,15,1,17,12,0,61,14,169.181,1.2914,103.864,39719.00,2008,Dry,0,31,6,1,4,0
294,32,2,2,15,1,9,6,3,61,11,169.992,1.2914,103.864,39719.00,2008,Dry,0,120,3,1,3,0
299,32,9,2,15,1,4,11,0,61,6,170.639,1.2914,103.864,39719.00,2008,Dry,0,120,3,1,3,0
295,32,14,9,15,1,14,7,2,61,13,169.587,1.2914,103.864,39719.00,2008,Dry,0,28,7,0,2,0
306,32,17,9,15,7,13,18,0,29,17,167.069,1.2914,103.864,39719.00,2008,Dry,0,28,7,0,2,1
297,32,18,11,15,1,12,9,0,61,15,168.7,1.2914,103.864,39719.00,2008,Dry,0,14,9,0,0,0
307,32,22,11,15,26,18,19,0,14,19,165.348,1.2914,103.864,39719.00,2008,Dry,0,14,9,0,0,1
301,32,13,6,15,1,1,13,0,61,2,172.482,1.2914,103.864,39719.00,2008,Dry,0,134,2,7,0,0
303,32,8,6,15,3,3,15,0,57,1,172.74,1.2914,103.864,39719.00,2008,Dry,0,134,2,7,0,1
302,32,21,10,15,1,20,14,0,61,16,167.195,1.2914,103.864,39719.00,2008,Dry,0,0,10,0,0,0
305,32,16,10,15,3,19,17,0,49,18,166.936,1.2914,103.864,39719.00,2008,Dry,0,0,10,0,0,1
309,33,4,4,16,1,4,1,10,67,3,207.668,35.3717,138.927,39733.00,2008,Dry,0,66,4,2,15,0
312,33,12,4,16,1,12,4,5,67,4,207.411,35.3717,138.927,39733.00,2008,Dry,0,66,4,2,15,0
310,33,9,2,16,1,6,2,8,67,7,207.168,35.3717,138.927,39733.00,2008,Dry,0,128,3,1,8,0
317,33,2,2,16,1,16,9,0,67,8,206.727,35.3717,138.927,39733.00,2008,Dry,0,128,3,1,8,0
311,33,8,6,16,1,2,3,6,67,2,207.947,35.3717,138.927,39733.00,2008,Dry,0,142,1,7,8,0
315,33,13,6,16,1,5,7,2,67,1,209.456,35.3717,138.927,39733.00,2008,Dry,0,142,1,7,8,0
313,33,15,7,16,1,7,5,4,67,9,206.564,35.3717,138.927,39733.00,2008,Dry,0,50,5,0,4,0
327,33,10,7,16,28,8,19,0,6,14,204.685,35.3717,138.927,39733.00,2008,Dry,0,50,5,0,4,1
314,33,20,5,16,1,9,6,3,67,12,206.322,35.3717,138.927,39733.00,2008,Dry,0,34,6,1,3,0
318,33,7,5,16,1,10,10,0,67,6,207.246,35.3717,138.927,39733.00,2008,Dry,0,34,6,1,3,0
316,33,17,9,16,1,13,8,1,67,13,205.798,35.3717,138.927,39733.00,2008,Dry,0,29,7,0,1,0
328,33,14,9,16,4,11,20,0,0,,,35.3717,138.927,39733.00,2008,Dry,0,29,7,0,1,1
319,33,3,3,16,1,15,11,0,67,10,206.545,35.3717,138.927,39733.00,2008,Dry,0,26,8,0,0,0
323,33,6,3,16,11,14,15,0,66,15,204.404,35.3717,138.927,39733.00,2008,Dry,0,26,8,0,0,1
320,33,1,1,16,1,1,12,0,67,11,206.47,35.3717,138.927,39733.00,2008,Dry,0,135,2,5,0,0
325,33,5,1,16,5,3,17,0,16,5,207.257,35.3717,138.927,39733.00,2008,Dry,0,135,2,5,0,1
321,33,22,11,16,11,17,13,0,66,16,203.869,35.3717,138.927,39733.00,2008,Dry,0,14,9,0,0,1
322,33,18,11,16,11,18,14,0,66,17,203.178,35.3717,138.927,39733.00,2008,Dry,0,14,9,0,0,1
324,33,21,10,16,6,20,16,0,21,19,201.365,35.3717,138.927,39733.00,2008,Dry,0,0,10,0,0,1
326,33,16,10,16,27,19,18,0,8,18,202.327,35.3717,138.927,39733.00,2008,Dry,0,0,10,0,0,1
329,34,1,1,17,1,1,1,10,56,1,203.722,31.3389,121.22,39740.00,2008,Dry,0,145,2,6,10,0
346,34,5,1,17,9,5,18,0,49,11,201.677,31.3389,121.22,39740.00,2008,Dry,0,145,2,6,10,1
330,34,13,6,17,1,3,2,8,56,4,203.161,31.3389,121.22,39740.00,2008,Dry,0,156,1,7,14,0
331,34,8,6,17,1,2,3,6,56,2,203.389,31.3389,121.22,39740.00,2008,Dry,0,156,1,7,14,0
332,34,4,4,17,1,4,4,5,56,5,203.018,31.3389,121.22,39740.00,2008,Dry,0,72,4,2,6,0
336,34,12,4,17,1,10,8,1,56,8,202.313,31.3389,121.22,39740.00,2008,Dry,0,72,4,2,6,0
333,34,2,2,17,1,9,5,4,56,3,203.357,31.3389,121.22,39740.00,2008,Dry,0,135,3,1,7,0
334,34,9,2,17,1,11,6,3,56,7,202.61,31.3389,121.22,39740.00,2008,Dry,0,135,3,1,7,0
335,34,10,7,17,1,12,7,2,56,6,202.876,31.3389,121.22,39740.00,2008,Dry,0,52,5,0,2,0
348,34,15,7,17,4,7,20,0,2,20,122.945,31.3389,121.22,39740.00,2008,Dry,0,52,5,0,2,1
337,34,20,5,17,1,6,9,0,56,9,201.863,31.3389,121.22,39740.00,2008,Dry,0,34,6,1,0,0
341,34,7,5,17,1,8,13,0,56,12,201.366,31.3389,121.22,39740.00,2008,Dry,0,34,6,1,0,0
338,34,14,9,17,1,15,10,0,56,14,200.746,31.3389,121.22,39740.00,2008,Dry,0,29,7,0,0,0
342,34,17,9,17,1,16,14,0,56,13,200.896,31.3389,121.22,39740.00,2008,Dry,0,29,7,0,0,0
339,34,22,11,17,1,13,11,0,56,16,200.558,31.3389,121.22,39740.00,2008,Dry,0,14,9,0,0,0
344,34,18,11,17,11,18,16,0,55,15,200.705,31.3389,121.22,39740.00,2008,Dry,0,14,9,0,0,1
340,34,6,3,17,1,17,12,0,56,17,200.202,31.3389,121.22,39740.00,2008,Dry,0,26,8,0,0,0
343,34,3,3,17,11,14,15,0,55,10,201.793,31.3389,121.22,39740.00,2008,Dry,0,26,8,0,0,1
345,34,21,10,17,11,20,17,0,55,18,199.483,31.3389,121.22,39740.00,2008,Dry,0,0,10,0,0,1
347,34,16,10,17,5,19,19,0,13,19,196.86,31.3389,121.22,39740.00,2008,Dry,0,0,10,0,0,1
349,35,13,6,18,1,1,1,10,71,1,210.377,-23.7036,-46.6997,39754.00,2008,Varied,2,172,1,8,16,0
351,35,8,6,18,1,3,3,6,71,3,209.296,-23.7036,-46.6997,39754.00,2008,Varied,2,172,1,8,16,0
350,35,4,4,18,1,6,2,8,71,8,208.98,-23.7036,-46.6997,39754.00,2008,Varied,2,80,4,2,8,0
367,35,12,4,18,3,11,19,0,0,,,-23.7036,-46.6997,39754.00,2008,Varied,2,80,4,2,8,1
352,35,20,5,18,1,7,4,5,71,7,209.022,-23.7036,-46.6997,39754.00,2008,Varied,2,39,6,1,5,0
362,35,7,5,18,11,9,14,0,70,13,206.967,-23.7036,-46.6997,39754.00,2008,Varied,2,39,6,1,5,1
353,35,1,1,18,1,4,5,4,71,4,209.177,-23.7036,-46.6997,39754.00,2008,Varied,2,151,2,6,6,0
355,35,5,1,18,1,5,7,2,71,6,209.042,-23.7036,-46.6997,39754.00,2008,Varied,2,151,2,6,6,0
354,35,10,7,18,1,10,6,3,71,2,209.465,-23.7036,-46.6997,39754.00,2008,Varied,2,56,5,0,4,0
356,35,15,7,18,1,2,8,1,71,5,209.155,-23.7036,-46.6997,39754.00,2008,Varied,2,56,5,0,4,0
357,35,17,9,18,1,12,9,0,71,14,206.741,-23.7036,-46.6997,39754.00,2008,Varied,2,29,7,0,0,0
368,35,14,9,18,4,14,20,0,0,,,-23.7036,-46.6997,39754.00,2008,Varied,2,29,7,0,0,1
358,35,2,2,18,11,8,10,0,70,10,207.796,-23.7036,-46.6997,39754.00,2008,Varied,2,135,3,1,0,1
359,35,9,2,18,11,13,11,0,70,9,208.57,-23.7036,-46.6997,39754.00,2008,Varied,2,135,3,1,0,1
360,35,3,3,18,11,18,12,0,70,12,207.014,-23.7036,-46.6997,39754.00,2008,Varied,2,26,8,0,0,1
365,35,6,3,18,12,16,17,0,69,18,204.473,-23.7036,-46.6997,39754.00,2008,Varied,2,26,8,0,0,1
361,35,18,11,18,11,17,13,0,70,11,207.498,-23.7036,-46.6997,39754.00,2008,Varied,2,14,9,0,0,1
363,35,22,11,18,11,15,15,0,70,16,205.696,-23.7036,-46.6997,39754.00,2008,Varied,2,14,9,0,0,1
364,35,16,10,18,12,20,16,0,69,17,204.721,-23.7036,-46.6997,39754.00,2008,Varied,2,0,10,0,0,1
366,35,21,10,18,12,19,18,0,69,15,206.249,-23.7036,-46.6997,39754.00,2008,Varied,2,0,10,0,0,1
369,36,8,6,1,1,1,1,10,58,1,223.978,-37.8497,144.968,39159.00,2007,Dry,0,13,1,1,13,0
374,36,13,6,1,1,22,6,3,58,8,219.323,-37.8497,144.968,39159.00,2007,Dry,0,13,1,1,13,0
370,36,4,1,1,1,2,2,8,58,2,221.178,-37.8497,144.968,39159.00,2007,Dry,0,14,11,0,14,0
371,36,1,1,1,1,4,3,6,58,3,221.083,-37.8497,144.968,39159.00,2007,Dry,0,14,11,0,14,0
372,36,2,2,1,1,3,4,5,58,6,220.137,-37.8497,144.968,39159.00,2007,Dry,0,5,2,0,5,0
388,36,9,2,1,6,5,20,0,36,4,220.341,-37.8497,144.968,39159.00,2007,Dry,0,5,2,0,5,1
373,36,21,4,1,1,6,5,4,58,7,219.707,-37.8497,144.968,39159.00,2007,Dry,0,4,3,0,4,0
378,36,5,4,1,11,13,10,0,57,10,217.951,-37.8497,144.968,39159.00,2007,Dry,0,4,3,0,4,1
375,36,3,3,1,11,12,7,2,57,5,220.14,-37.8497,144.968,39159.00,2007,Dry,0,2,4,0,2,1
386,36,25,3,1,4,15,18,0,48,16,216.196,-37.8497,144.968,39159.00,2007,Dry,0,2,4,0,2,1
376,36,23,7,1,11,9,8,1,57,12,217.444,-37.8497,144.968,39159.00,2007,Dry,0,1,5,0,1,1
377,36,15,7,1,11,8,9,0,57,13,216.857,-37.8497,144.968,39159.00,2007,Dry,0,1,5,0,1,1
379,36,22,11,1,11,16,11,0,57,14,216.699,-37.8497,144.968,39159.00,2007,Dry,0,0,6,0,0,1
383,36,18,11,1,11,14,15,0,57,17,215.991,-37.8497,144.968,39159.00,2007,Dry,0,0,6,0,0,1
380,36,11,8,1,11,10,12,0,57,18,215.746,-37.8497,144.968,39159.00,2007,Dry,0,0,7,0,0,1
384,36,19,8,1,12,11,16,0,56,19,215.742,-37.8497,144.968,39159.00,2007,Dry,0,0,7,0,0,1
381,36,17,9,1,11,7,13,0,57,9,218.178,-37.8497,144.968,39159.00,2007,Dry,0,0,8,0,0,1
387,36,14,9,1,4,18,19,0,48,11,217.668,-37.8497,144.968,39159.00,2007,Dry,0,0,8,0,0,1
382,36,24,5,1,11,19,14,0,57,15,216.247,-37.8497,144.968,39159.00,2007,Dry,0,0,9,0,0,1
389,36,26,5,1,29,17,21,0,28,21,214.616,-37.8497,144.968,39159.00,2007,Dry,0,0,9,0,0,1
385,36,16,12,1,12,20,17,0,56,20,215.26,-37.8497,144.968,39159.00,2007,Dry,0,0,10,0,0,1
390,36,27,12,1,3,21,22,0,10,22,210.022,-37.8497,144.968,39159.00,2007,Dry,0,0,10,0,0,1
391,37,4,1,2,1,2,1,10,56,2,206.014,2.76083,101.738,39180.00,2007,Dry,0,32,11,1,18,0
392,37,1,1,2,1,4,2,8,56,1,206.355,2.76083,101.738,39180.00,2007,Dry,0,32,11,1,18,0
393,37,8,6,2,1,3,3,6,56,4,205.237,2.76083,101.738,39180.00,2007,Dry,0,23,1,1,10,0
395,37,13,6,2,1,1,5,4,56,3,205.298,2.76083,101.738,39180.00,2007,Dry,0,23,1,1,10,0
394,37,2,2,2,1,5,4,5,56,5,204.838,2.76083,101.738,39180.00,2007,Dry,0,10,2,0,5,0
408,37,9,2,2,11,7,18,0,55,17,201.82,2.76083,101.738,39180.00,2007,Dry,0,10,2,0,5,1
396,37,21,4,2,1,12,6,3,56,9,203.872,2.76083,101.738,39180.00,2007,Dry,0,8,3,0,4,0
398,37,5,4,2,1,11,8,1,56,7,204.015,2.76083,101.738,39180.00,2007,Dry,0,8,3,0,4,0
397,37,15,7,2,1,8,7,2,56,10,203.587,2.76083,101.738,39180.00,2007,Dry,0,3,4,0,2,0
405,37,23,7,2,11,9,15,0,55,19,201.07,2.76083,101.738,39180.00,2007,Dry,0,3,4,0,2,1
399,37,25,3,2,1,19,9,0,56,8,203.903,2.76083,101.738,39180.00,2007,Dry,0,2,5,0,0,0
409,37,3,3,2,9,6,19,0,42,6,204.237,2.76083,101.738,39180.00,2007,Dry,0,2,5,0,0,1
400,37,17,9,2,1,10,10,0,56,14,202.504,2.76083,101.738,39180.00,2007,Dry,0,0,6,0,0,0
410,37,14,9,2,23,13,20,0,36,11,203.416,2.76083,101.738,39180.00,2007,Dry,0,0,6,0,0,1
401,37,22,11,2,11,22,11,0,55,15,202.451,2.76083,101.738,39180.00,2007,Dry,0,0,7,0,0,1
402,37,18,11,2,11,15,12,0,55,16,202.262,2.76083,101.738,39180.00,2007,Dry,0,0,7,0,0,1
403,37,11,8,2,11,14,13,0,55,13,202.595,2.76083,101.738,39180.00,2007,Dry,0,0,8,0,0,1
406,37,19,8,2,11,18,16,0,55,20,200.417,2.76083,101.738,39180.00,2007,Dry,0,0,8,0,0,1
404,37,26,5,2,11,17,14,0,55,18,201.364,2.76083,101.738,39180.00,2007,Dry,0,0,9,0,0,1
407,37,24,5,2,11,16,17,0,55,12,202.695,2.76083,101.738,39180.00,2007,Dry,0,0,9,0,0,1
411,37,27,12,2,5,20,21,0,7,21,196.608,2.76083,101.738,39180.00,2007,Dry,0,0,10,0,0,1
412,37,16,12,2,4,21,22,0,0,,,2.76083,101.738,39180.00,2007,Dry,0,0,10,0,0,1
413,38,13,6,3,1,1,1,10,57,1,207.12,26.0325,50.5106,39187.00,2007,Dry,0,39,1,2,16,0
415,38,8,6,3,1,3,3,6,57,3,206.483,26.0325,50.5106,39187.00,2007,Dry,0,39,1,2,16,0
414,38,1,1,3,1,2,2,8,57,2,206.674,26.0325,50.5106,39187.00,2007,Dry,0,44,11,1,12,0
417,38,4,1,3,1,4,5,4,57,4,206.346,26.0325,50.5106,39187.00,2007,Dry,0,44,11,1,12,0
416,38,2,2,3,1,5,4,5,57,5,206.236,26.0325,50.5106,39187.00,2007,Dry,0,18,2,0,8,0
418,38,9,2,3,1,6,6,3,57,6,205.477,26.0325,50.5106,39187.00,2007,Dry,0,18,2,0,8,0
419,38,15,7,3,1,9,7,2,57,7,204.756,26.0325,50.5106,39187.00,2007,Dry,0,5,4,0,2,0
424,38,23,7,3,11,14,12,0,56,15,203.278,26.0325,50.5106,39187.00,2007,Dry,0,5,4,0,2,1
420,38,21,4,3,1,7,8,1,57,8,204.655,26.0325,50.5106,39187.00,2007,Dry,0,9,3,0,1,0
421,38,5,4,3,1,12,9,0,57,10,204.065,26.0325,50.5106,39187.00,2007,Dry,0,9,3,0,1,0
422,38,3,3,3,1,10,10,0,57,11,203.893,26.0325,50.5106,39187.00,2007,Dry,0,2,5,0,0,0
423,38,25,3,3,11,11,11,0,56,16,202.966,26.0325,50.5106,39187.00,2007,Dry,0,2,5,0,0,1
425,38,22,11,3,11,15,13,0,56,14,203.284,26.0325,50.5106,39187.00,2007,Dry,0,0,7,0,0,1
433,38,18,11,3,4,16,21,0,0,,,26.0325,50.5106,39187.00,2007,Dry,0,0,7,0,0,1
426,38,27,12,3,12,22,14,0,55,20,200.477,26.0325,50.5106,39187.00,2007,Dry,0,0,10,0,0,1
427,38,16,12,3,14,20,15,0,53,19,201.33,26.0325,50.5106,39187.00,2007,Dry,0,0,10,0,0,1
428,38,19,8,3,5,13,16,0,51,17,202.715,26.0325,50.5106,39187.00,2007,Dry,0,0,8,0,0,1
431,38,11,8,3,5,17,19,0,34,18,202.193,26.0325,50.5106,39187.00,2007,Dry,0,0,8,0,0,1
429,38,17,9,3,6,8,17,0,41,12,203.575,26.0325,50.5106,39187.00,2007,Dry,0,0,6,0,0,1
430,38,14,9,3,30,21,18,0,36,9,204.26,26.0325,50.5106,39187.00,2007,Dry,0,0,6,0,0,1
432,38,24,5,3,9,18,20,0,26,13,203.537,26.0325,50.5106,39187.00,2007,Dry,0,0,9,0,0,1
434,38,26,5,3,4,19,22,0,0,,,26.0325,50.5106,39187.00,2007,Dry,0,0,9,0,0,1
435,39,13,6,4,1,1,1,10,65,1,202.685,41.57,2.26111,39215.00,2007,Dry,0,49,1,3,10,0
453,39,8,6,4,22,3,19,0,9,6,200.754,41.57,2.26111,39215.00,2007,Dry,0,49,1,3,10,1
436,39,1,1,4,1,4,2,8,65,2,202.205,41.57,2.26111,39215.00,2007,Dry,0,58,11,1,14,0
437,39,4,1,4,1,2,3,6,65,3,201.986,41.57,2.26111,39215.00,2007,Dry,0,58,11,1,14,0
438,39,9,2,4,1,5,4,5,65,5,201.59,41.57,2.26111,39215.00,2007,Dry,0,23,2,0,5,0
449,39,2,2,4,6,7,15,0,46,7,200.735,41.57,2.26111,39215.00,2007,Dry,0,23,2,0,5,1
439,39,14,9,4,1,9,5,4,65,8,200.636,41.57,2.26111,39215.00,2007,Dry,0,4,6,0,4,0
455,39,17,9,4,9,19,21,0,7,21,194.131,41.57,2.26111,39215.00,2007,Dry,0,4,6,0,4,1
440,39,3,3,4,1,11,6,3,65,10,200.231,41.57,2.26111,39215.00,2007,Dry,0,5,4,0,3,0
456,39,25,3,4,4,18,22,0,1,,,41.57,2.26111,39215.00,2007,Dry,0,5,4,0,3,1
441,39,5,4,4,1,8,7,2,65,4,201.952,41.57,2.26111,39215.00,2007,Dry,0,11,3,0,2,0
443,39,21,4,4,11,10,9,0,64,9,200.55,41.57,2.26111,39215.00,2007,Dry,0,11,3,0,2,1
442,39,11,8,4,11,13,8,1,64,12,199.239,41.57,2.26111,39215.00,2007,Dry,0,1,7,0,1,1
445,39,19,8,4,11,15,11,0,64,15,198.811,41.57,2.26111,39215.00,2007,Dry,0,1,7,0,1,1
444,39,22,11,4,11,12,10,0,64,14,198.82,41.57,2.26111,39215.00,2007,Dry,0,0,8,0,0,1
446,39,18,11,4,11,14,12,0,64,13,199.059,41.57,2.26111,39215.00,2007,Dry,0,0,8,0,0,1
447,39,16,12,4,12,20,13,0,63,16,196.71,41.57,2.26111,39215.00,2007,Dry,0,0,9,0,0,1
448,39,27,12,4,12,21,14,0,63,18,196.551,41.57,2.26111,39215.00,2007,Dry,0,0,9,0,0,1
450,39,23,7,4,22,17,16,0,44,11,199.492,41.57,2.26111,39215.00,2007,Dry,0,5,5,0,0,1
454,39,15,7,4,32,6,20,0,8,19,194.647,41.57,2.26111,39215.00,2007,Dry,0,5,5,0,0,1
451,39,24,5,4,31,16,17,0,19,17,196.673,41.57,2.26111,39215.00,2007,Dry,0,0,10,0,0,1
452,39,26,5,4,27,22,18,0,9,20,194.322,41.57,2.26111,39215.00,2007,Dry,0,0,10,0,0,1
457,40,4,1,6,1,1,1,10,78,1,159.715,43.7347,7.42056,39229.00,2007,Dry,0,76,11,2,18,0
458,40,1,1,6,1,2,2,8,78,2,159.528,43.7347,7.42056,39229.00,2007,Dry,0,76,11,2,18,0
459,40,13,6,6,1,3,3,6,78,4,157.83,43.7347,7.42056,39229.00,2007,Dry,0,56,1,3,7,0
464,40,8,6,6,11,16,8,1,77,6,156.987,43.7347,7.42056,39229.00,2007,Dry,0,56,1,3,7,1
460,40,21,4,6,11,4,4,5,77,5,157.683,43.7347,7.42056,39229.00,2007,Dry,0,16,3,0,5,1
469,40,5,4,6,5,15,13,0,76,14,155.953,43.7347,7.42056,39229.00,2007,Dry,0,16,3,0,5,1
461,40,9,2,6,11,8,5,4,77,3,158.198,43.7347,7.42056,39229.00,2007,Dry,0,30,2,0,7,1
462,40,2,2,6,11,7,6,3,77,12,156.072,43.7347,7.42056,39229.00,2007,Dry,0,30,2,0,7,1
463,40,25,3,6,11,11,7,2,77,7,156.852,43.7347,7.42056,39229.00,2007,Dry,0,7,4,0,2,1
468,40,3,3,6,11,5,12,0,77,11,156.174,43.7347,7.42056,39229.00,2007,Dry,0,7,4,0,2,1
465,40,26,5,6,11,18,9,0,77,10,156.426,43.7347,7.42056,39229.00,2007,Dry,0,0,8,0,0,1
478,40,24,5,6,3,12,22,0,2,,,43.7347,7.42056,39229.00,2007,Dry,0,0,8,0,0,1
466,40,22,11,6,11,9,10,0,77,13,155.993,43.7347,7.42056,39229.00,2007,Dry,0,0,9,0,0,1
467,40,18,11,6,11,10,11,0,77,9,156.558,43.7347,7.42056,39229.00,2007,Dry,0,0,9,0,0,1
470,40,14,9,6,12,13,14,0,76,8,156.591,43.7347,7.42056,39229.00,2007,Dry,0,4,6,0,0,1
477,40,17,9,6,6,6,21,0,17,21,152.206,43.7347,7.42056,39229.00,2007,Dry,0,4,6,0,0,1
471,40,15,7,6,12,14,15,0,76,18,155.158,43.7347,7.42056,39229.00,2007,Dry,0,5,5,0,0,1
472,40,23,7,6,12,20,16,0,76,17,155.688,43.7347,7.42056,39229.00,2007,Dry,0,5,5,0,0,1
473,40,11,8,6,12,21,17,0,76,15,155.785,43.7347,7.42056,39229.00,2007,Dry,0,1,7,0,0,1
